Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
58,1.0,0.32612932,-1.0,0.7735526,1113.2356007441854,2,1504.679542190063,1113.2356007441854,721.7916592983074,391.44394144587784,4.914813534978902,2.570982911649387,0.5532122952120163,1.0426985343774149,348,52496,634,433.0,232,201.0,1.0,0.2049361796034769,-1.0,0.682720413429272,190.2766887882969,10,544.703735459483,190.2766887882969,6.73550902890554,163.56881248744472,4.740106691264641,1.902766887882969,0.48927437416229047,0.8355741672024725,1111,69000,232,100.0,8,75.04531964086767,69000,0.003391619997273665,6.823464993998641,0.2879458280003746,0.2756954950018553,0.003856672999972943,0.0012471339941839688,416.5296486710067,6.251328244004981,67570.42,4380.1553,0.28560883,8603.269,1.0,0.018852822,-1.0,0.88395315,-2326.3276,0.0,3235.0024,2260.6265,-169.14001,870.0711,3202.3064,2273.1748,-1.2104471,863.19507,4380.155,-2326.3276
59,0.9999235,0.018399497,-0.9998987,0.6688956,989.0772941965023,1,989.0772941965023,989.0772941965023,989.0772941965023,0.0,1.6077261812939687,0.9890772941965029,0.4618158004760273,0.2334729893705811,349,53496,1000,1000.0,1000,0.0,1.0,0.10222295763806263,-1.0,0.6640124535230012,62.769563301165924,19,299.06477840625905,62.769563301165924,4.2956024143491005,67.17347868354544,3.267653449577308,1.1926217027221526,0.022653527742014828,0.626108758752615,1130,70000,170,52.63157894736842,7,43.458644014881415,70000,0.003338337999593932,7.020725669004605,0.246422086005623,0.2593706949992338,0.003930232000129763,0.001252563000889495,423.55195444100536,6.506411754999135,1362440.9,19732.947,0.02651745,138516.97,1.0,-0.23444693,-1.0,0.8669223,-2427.368,0.0,3038.557,2351.8423,75.25374,706.68616,3000.3933,2338.5264,1.5844624,726.5596,19732.95,-2427.368
60,1.0,0.16616753,-1.0,0.7409963,1568.8435704742606,1,1568.8435704742606,1568.8435704742606,1568.8435704742606,0.0,4.97025335947063,1.5878983506824496,0.28898521513340625,0.85726022939867,350,54484,988,988.0,988,0.0,1.0,0.14882057030852908,-1.0,0.6660768156806911,69.51812338923274,15,420.71809683749893,69.51812338923274,7.91992657686145,100.81696827633192,2.935806702706968,1.0427718508384916,-0.2595741236281715,0.574449424614917,1145,71000,382,66.66666666666667,10,87.1126983982371,71000,0.0033754480027710088,6.87436228300794,0.24079824200453004,0.2593209679980646,0.003820261001237668,0.001247804997547064,430.4280010779985,6.36579955900379,123669.07,4954.6562,0.006373465,13772.73,1.0,-0.11558441,-1.0,0.91343564,-2418.6074,0.0,2992.7488,2350.0132,-146.95822,763.8895,3022.7832,2372.3904,-144.04138,770.69244,4954.6567,-2418.6074
61,0.9999998,0.12831175,-0.99995357,0.71798897,976.783654397637,1,976.783654397637,976.783654397637,976.783654397637,0.0,1.7217638315412955,0.976783654397638,0.5461056093415407,0.2772847248369764,351,55484,1000,1000.0,1000,0.0,1.0,0.1414449817947567,-1.0,0.6941853228999146,242.55032691767494,6,770.4160198046716,242.55032691767494,14.176977701721809,261.01170774785845,3.3878222702613736,1.4553019615060503,0.30542416296345554,0.6341396911285331,1151,72000,475,166.66666666666666,17,157.05696065086988,72000,0.0033847649974632077,6.774468240000715,0.2621902480022982,0.26197688200045377,0.0038413099973695353,0.0012613799990504049,437.204002871993,6.24181365500408,124259.16,4079.23,0.20532227,13976.463,1.0,0.03463185,-1.0,0.88830745,-2386.4927,0.0,3056.6785,2348.91,-49.53122,794.4057,3035.7185,2353.685,-0.26182863,807.291,4079.23,-2386.4927
62,0.99999994,0.15737876,-0.9998561,0.6247547,984.0747179776556,1,984.0747179776556,984.0747179776556,984.0747179776556,0.0,1.53159463976347,0.9840747179776569,0.46183807874311444,0.21778499996664816,352,56484,1000,1000.0,1000,0.0,1.0,0.15646269488258283,-1.0,0.6353090323805143,77.74301525780834,13,274.84610513080713,77.74301525780834,12.040404626795667,71.6953395920953,2.6686880050659867,1.0106591983515085,0.0949549111894001,0.4515485746359872,1164,73000,209,76.92307692307692,17,58.66916571690073,73000,0.0033070239951484837,7.155892989001586,0.2605098740023095,0.2643672129997867,0.003952714003389701,0.0013009760004933923,444.36159673300426,6.622455188000458,1189657.2,13335.18,0.053453982,105226.086,1.0,-0.2182393,-1.0,0.8969724,-2430.5974,0.0,2967.4265,2384.0327,-34.90918,727.30615,2984.676,2392.2483,0.3950612,718.244,13335.181,-2430.5974
63,0.99992514,0.124177426,-0.9998532,0.50602007,976.6306815940335,1,976.6306815940335,976.6306815940335,976.6306815940335,0.0,1.4734318117292222,0.9766306815940331,0.44050238171127104,0.20610386284019985,353,57484,1000,1000.0,1000,0.0,1.0,0.06398731800385993,-1.0,0.5734186959094768,42.95626056163315,19,221.6433454364766,42.95626056163315,5.5321082331947515,56.643308551619825,2.21589885855697,0.8161689506710297,0.19307464108227695,0.3769680930554847,1183,74000,222,52.63157894736842,8,53.79709493850681,74000,0.0033966979972319677,7.253919279006368,0.2584339099994395,0.26161714100453537,0.0042509550039540045,0.0015545319984084927,451.61727564899775,6.724666043002799,53930.48,2679.52,0.018692017,6242.712,1.0,-0.3648603,-1.0,0.8230856,-2285.0024,0.0,3024.3054,2254.561,-1.7292204,807.8354,3128.6746,2273.3892,1.2343231,811.29333,2679.52,-2285.0024
64,0.99999726,0.0792109,-0.9998993,0.1852957,992.1611862237148,1,992.1611862237148,992.1611862237148,992.1611862237148,0.0,1.6334355443928157,0.9921611862237157,0.3982669194853864,0.08481661987789546,354,58484,1000,1000.0,1000,0.0,1.0,0.12507954356161025,-1.0,0.5861041922221656,80.32728536826421,11,187.07025058222163,80.32728536826421,8.975747746859717,55.83009323040931,2.545298502681364,0.8836001390509063,-0.33708439031354903,0.4256966186522694,1194,75000,185,90.9090909090909,12,51.941320992503464,75000,0.003320199997688178,7.053757185996801,0.287789228001202,0.26024915799644077,0.004034938996483106,0.001275437003641855,458.6727410629901,6.497088224001345,107659.125,5272.576,0.13934618,14785.64,1.0,-0.01995062,-1.0,0.8858948,-2274.4502,0.0,3033.0754,2224.9233,-298.2871,799.12823,2970.5674,2215.1907,1.0063882,791.91315,5272.576,-2274.4502
65,0.99998945,0.1583921,-0.9995544,0.53485966,974.6800123555319,1,974.6800123555319,974.6800123555319,974.6800123555319,0.0,1.8089668886337225,0.9746800123555313,0.31952971885963805,0.3440993290946966,355,59484,1000,1000.0,1000,0.0,1.0,0.13370492203894466,-1.0,0.5919565296865834,62.86931163501096,13,330.5603988416781,62.86931163501096,10.920391101350107,84.81326465562617,2.210076421891183,0.8173010512551425,0.08406304054497127,0.36476843229253575,1207,76000,376,76.92307692307692,16,93.15864181265579,76000,0.0033647129966993816,6.83092690599733,0.24369722999836085,0.25866979800048284,0.005332819004252087,0.0016156589990714565,465.5053790189995,6.318246686998464,1254679.2,30641.695,0.33705735,160918.62,1.0,0.07160636,-1.0,0.90188056,-2292.922,0.0,2934.4194,2199.2402,-8.930382,788.28186,2989.3975,2205.5325,-47.14309,809.12964,30641.695,-2292.922
66,0.99997216,0.079240486,-0.9996892,0.5943553,982.7946405498775,1,982.7946405498775,982.7946405498775,982.7946405498775,0.0,1.7503072618202926,0.982794640549877,0.4363778716212196,0.3274725877393484,356,60484,1000,1000.0,1000,0.0,1.0,0.08491340269309253,-1.0,0.5568818455405571,83.705161336516,11,266.2389771746234,83.705161336516,7.941711885428364,81.2762400329876,1.9014029453512797,0.9207567747016764,0.18930941128980738,0.35321523219102685,1218,77000,288,90.9090909090909,11,85.92222121880668,77000,0.0033567479986231774,7.559291416000633,0.286188514000969,0.2604788999960874,0.005295014001603704,0.0016283330041915178,473.06666842699633,7.002343906999158,221217.61,5077.793,0.28822428,20936.08,1.0,0.06249835,-1.0,0.9037669,-2461.2573,0.0,3084.0295,2388.836,18.020508,663.6118,2992.8809,2400.4736,3.4438121,666.09937,5077.793,-2461.2573
67,0.9999741,0.08656281,-0.99994975,0.37910935,990.0449873738188,1,990.0449873738188,990.0449873738188,990.0449873738188,0.0,1.6914375544343574,0.9900449873738193,0.5368047447669313,0.17630843372570087,357,61484,1000,1000.0,1000,0.0,1.0,0.12761100472313827,-1.0,0.617720571447878,79.50739374204325,15,321.53220913259844,79.50739374204325,5.2206557609950845,90.04617631589223,2.9279724346229674,1.192610906130649,0.20834285742771239,0.5518160142500699,1233,78000,294,66.66666666666667,7,72.12458357283981,78000,0.0033813650006777607,7.182082288010861,0.29056413099897327,0.2589366450047237,0.004146222003328148,0.0012848740007029846,480.2506684930195,6.623769051002455,631294.06,13632.186,0.21072268,71448.35,1.0,0.103065945,-1.0,0.8977541,-2251.6064,0.0,3006.2302,2180.4165,-329.5093,903.4581,2933.1296,2191.9119,0.099648476,902.2049,13632.186,-2251.6064
68,1.0,0.11634815,-1.0,0.88165814,279.04359189461996,4,304.7883307529593,279.04359189461996,224.88205587771878,31.978994080333763,4.6563866987535345,2.3302178863851357,0.5907174861300335,0.8859521846553706,361,61963,127,119.75,107,7.595228765481656,1.0,0.12533073477888637,-1.0,0.7008303644844526,106.2207022969978,14,348.87709471189737,106.2207022969978,6.322580722166617,124.10181009649953,4.974667031354122,1.4870898321579686,0.03246330986552046,0.924701196957721,1247,79000,201,71.42857142857143,8,71.37698136926046,79000,0.003369452999322675,7.593373169991537,0.2447580209991429,0.25635944299574476,0.0037564219965133816,0.0023285350034711882,487.8458413030021,7.082801295997342,1021331.94,15964.248,0.018924298,100563.22,1.0,0.11511558,-1.0,0.89332306,-2267.6484,0.0,2962.3308,2198.4028,-124.61789,808.61005,3037.0093,2186.9285,-41.001762,829.56464,15964.249,-2267.6484
69,1.0,0.08832605,-1.0,0.7621119,209.46994782530925,2,212.58019130931135,209.46994782530925,206.35970434130712,3.110243484002112,2.3706659417915783,1.4597208907687056,0.6227439598292472,0.31079654209905055,363,62250,146,143.5,141,2.5,1.0,0.10972456828220495,-1.0,0.7254703548138659,147.8071689559825,10,496.0911519009006,147.8071689559825,11.824559003718246,129.30686903866845,2.9449785668119297,1.4780716895598252,-0.12935692760515857,0.598891810807578,1257,80000,345,100.0,16,88.53925682995086,80000,0.0033713140001054853,7.3578914500030805,0.2974862730043242,0.2592157219987712,0.0027984449989162385,0.0012767579974024557,495.2059793100052,6.793742938003561,37275.863,2155.6738,0.0035486221,5131.601,1.0,0.1580982,-1.0,0.89339256,-2354.314,0.0,2994.7078,2308.4065,-44.345936,740.30005,3065.8667,2310.4568,-43.901005,745.3043,2155.6738,-2354.314
70,0.99741477,0.012689236,-0.9998875,0.41871575,987.4985471238124,1,987.4985471238124,987.4985471238124,987.4985471238124,0.0,1.6675072003824811,0.9874985471238126,0.6027596684436,0.09859521501835444,364,63250,1000,1000.0,1000,0.0,1.0,0.06280561613393267,-1.0,0.6564888852787499,173.25688568426312,9,857.7757046051747,173.25688568426312,7.209361871528462,273.02520712123544,3.6692546773456103,1.5593119711583678,0.31117186885417125,0.6646901802925661,1266,81000,505,111.11111111111111,9,161.8877831122153,81000,0.003415758998016827,7.249989128999005,0.2963759209960699,0.2591504680021899,0.005377849003707524,0.0016977449995465577,502.45733146200655,6.683971386999474,105465.18,4006.2336,0.000572443,13990.882,1.0,0.08856692,-1.0,0.8974884,-2191.6555,0.0,2906.0903,2128.858,31.693598,781.16986,2878.3748,2138.983,0.033678222,788.88696,4006.2334,-2191.6555
71,0.99890035,0.022806106,-0.9998613,0.5071154,976.3720426967103,1,976.3720426967103,976.3720426967103,976.3720426967103,0.0,1.3929337173412368,0.9763720426967091,0.3698086068164862,0.17332555923225523,365,64250,1000,1000.0,1000,0.0,1.0,0.07725535132584695,-1.0,0.6325551914211779,61.59577097428197,13,204.3864455901973,61.59577097428197,4.432790737212788,62.368793837559316,1.7952557087212042,0.8007450226656654,-0.24659382553114412,0.32476578093459735,1279,82000,254,76.92307692307692,7,75.04712523419641,82000,0.003388826000445988,7.3096613669986255,0.29224662899650866,0.2598071800020989,0.005332102002284955,0.0015941059973556548,509.7691532310273,6.747292523999931,50978.715,2444.437,0.003998339,6417.5303,1.0,-0.22913688,-1.0,0.8810935,-2153.7617,0.0,2873.4946,2097.6624,-68.37376,845.6233,2869.946,2105.1738,-0.8211483,846.7456,2444.4368,-2153.7617
72,0.96216905,0.04907477,-0.9999081,0.44092286,970.4347896446686,1,970.4347896446686,970.4347896446686,970.4347896446686,0.0,1.4273355658140403,0.9704347896446691,0.2934635984667701,0.16924909168953384,366,65250,1000,1000.0,1000,0.0,1.0,0.06558404781046208,-1.0,0.6105273430993904,33.279120690846284,20,197.78517781917864,33.279120690846284,3.859982579294938,44.762807593153845,1.7353301693789847,0.6655824138169255,-0.28538350740957136,0.3462195482803306,1299,83000,241,50.0,7,53.28789731261687,83000,0.0033764309991966,7.135817173002579,0.2894660180027131,0.2552517229996738,0.005385201999160927,0.0016186020002351142,516.9069433460245,6.580719197001599,265514.38,7175.8916,0.1579752,33971.906,1.0,-0.26490238,-1.0,0.85356575,-2229.0625,0.0,2749.4204,2201.1953,25.620554,678.1187,2679.3428,2205.0713,27.21349,674.6869,7175.8906,-2229.0625
73,0.9988778,0.031965237,-0.99972093,0.57949513,981.7968449551385,1,981.7968449551385,981.7968449551385,981.7968449551385,0.0,1.605327481610151,0.9817968449551374,0.48761843703551877,0.21492147324076447,367,66250,1000,1000.0,1000,0.0,1.0,0.06493309793128242,-1.0,0.5901585032442376,50.49443002198278,15,171.64608619984264,50.49443002198278,5.515125646077169,48.08145272006079,1.7501952317203506,0.7574164503297418,-0.6230175546638179,0.3386987264686071,1314,84000,238,66.66666666666667,8,59.48183663009145,84000,0.0035347749944776297,7.308920513991325,0.2885479599935934,0.25788839400047436,0.003953177001676522,0.0013094800015096553,524.2177601550284,6.753686727999593,47721.234,3818.7607,0.14412552,7585.0586,1.0,-0.049305174,-1.0,0.8953877,-2293.6975,0.0,2819.1116,2250.6006,33.820873,595.9969,2894.8696,2237.1133,0.66423035,592.69104,3818.7605,-2293.6975
74,0.9542151,0.019269422,-0.9998536,0.39480442,982.990562880832,1,982.990562880832,982.990562880832,982.990562880832,0.0,1.0015885753165925,0.982990562880832,0.47622653824869576,0.07053303458823856,368,67250,1000,1000.0,1000,0.0,1.0,0.062053422949777635,-1.0,0.590884808186142,140.21192977167453,10,881.0146198563025,140.21192977167453,4.653879150977263,250.31110103323596,5.374643479369611,1.4021192977167456,0.39553525567365566,0.9570221026213437,1324,85000,406,100.0,7,109.83988346679907,85000,0.0034543100045993924,7.337471232007374,0.2796823009994114,0.2600190220036893,0.005331346997991204,0.001627568002732005,531.556929660037,6.787356683998951,416308.66,8368.174,0.0014135838,44001.05,1.0,-0.040584166,-1.0,0.89314973,-2220.6584,0.0,2697.1638,2169.0518,39.802536,686.528,2670.484,2171.7825,2.7556078,691.80084,8368.174,-2220.6584
75,0.9932363,0.016656997,-0.99988574,0.44216427,985.4904821446872,1,985.4904821446872,985.4904821446872,985.4904821446872,0.0,1.6622175214531971,0.9854904821446866,0.4728655439582445,0.22928344394111863,369,68250,1000,1000.0,1000,0.0,1.0,0.07745621758582179,-1.0,0.5823953638533726,159.38371337376824,6,213.90294217345644,159.38371337376824,67.82442082836174,54.99294241370209,2.05855776802512,0.9563022802426095,-0.016023485925881646,0.40461793271379776,1330,86000,238,166.66666666666666,81,58.34856943880934,86000,0.0034682260011322796,7.391532992005523,0.28943203399830963,0.255206416004512,0.006595016995561309,0.0018916750050266273,538.9505349120445,6.834939624000981,26865.04,1707.6981,0.3191588,3636.5264,1.0,-0.10229073,-1.0,0.8747849,-2234.1396,0.0,2850.1116,2198.0198,65.3502,624.7816,2808.8442,2194.0444,-24.390871,627.00494,1707.6981,-2234.1396
76,1.0,0.047298655,-1.0,0.44740865,1003.770127423585,1,1003.770127423585,1003.770127423585,1003.770127423585,0.0,1.8174375794670368,1.003770127423586,0.424499058802555,0.15705133121838177,370,69250,1000,1000.0,1000,0.0,1.0,0.07169858164999054,-1.0,0.629501051109556,183.04224621291633,6,469.6032757208456,183.04224621291633,25.953577467740207,147.75690256898054,3.4027314069891417,1.098253477277498,-0.17686745748261004,0.6961955470586917,1336,87000,325,166.66666666666666,25,103.14822129128333,87000,0.0034119569972972386,7.257903077996161,0.2606736500019906,0.2596771609969437,0.006148389002191834,0.0019513389997882769,546.2104234440267,6.72604058199795,168830.11,4486.55,0.0920921,19551.324,1.0,-0.07226767,-1.0,0.8963538,-2118.6812,0.0,2791.832,2072.1885,19.148314,754.3986,2771.9475,2076.5933,2.9346454,756.05273,4486.55,-2118.6812
77,1.0,0.03484376,-0.9999992,0.3627106,947.263816328705,1,947.263816328705,947.263816328705,947.263816328705,0.0,1.5578548484200143,0.9472638163287048,-0.3175414091171608,0.20228015716613956,371,70250,1000,1000.0,1000,0.0,1.0,0.0995171823116684,-1.0,0.7027964180930713,137.2747210946439,9,808.793948310106,137.2747210946439,5.136258710043936,247.01808072481433,3.663212178250953,1.2354724898517953,-0.3125044096461414,0.8258265645044951,1345,88000,440,111.11111111111111,8,143.0698698340115,88000,0.003356451998115517,7.23843287400814,0.24928837599873077,0.25644482300413074,0.00456154000130482,0.0016633170016575605,553.4506928880583,6.723118366004201,155777.31,3858.1567,0.15430933,19039.87,1.0,-0.16908641,-1.0,0.8893845,-2156.3896,0.0,3019.339,2099.5522,-27.487143,767.39325,2765.2688,2096.054,-10.884588,755.4412,3858.1572,-2156.3896
78,0.988271,0.09995613,-0.9999628,0.12946422,977.9585349888438,1,977.9585349888438,977.9585349888438,977.9585349888438,0.0,1.0156030305136472,0.9779585349888432,0.3689106826635769,0.09484109472530601,372,71250,1000,1000.0,1000,0.0,1.0,0.05955439557139775,-1.0,0.5581329454094962,28.21302092154789,25,78.68604168159085,28.21302092154789,4.14870276587876,22.355702474950775,1.5890140583717611,0.7053255230386972,0.16658502577067208,0.2355153018209139,1370,89000,94,40.0,7,28.146758250285234,89000,0.0034499699977459386,7.221111960003327,0.2672676700021839,0.26382442899921443,0.004193584005406592,0.0013195270003052428,560.6735873920552,6.681056779998471,307702.47,9563.131,0.3169558,36443.24,1.0,0.03991703,-1.0,0.8897734,-2283.2346,0.0,2802.2112,2225.3286,42.667614,561.60126,2808.3315,2219.6785,0.3474918,569.9328,9563.131,-2283.2346
79,1.0,0.033219762,-0.9999881,0.46392447,1010.9830345631484,1,1010.9830345631484,1010.9830345631484,1010.9830345631484,0.0,1.746351137073186,1.010983034563148,0.3418542914617947,0.24788041662557825,373,72250,1000,1000.0,1000,0.0,1.0,0.1356133809822696,-1.0,0.6640526152722352,139.7832603104756,10,445.28021198187946,139.7832603104756,5.026689813022066,159.4529836453799,3.0695768935132124,1.3978326031047559,0.04539452189467175,0.7064909418526171,1380,90000,256,100.0,9,91.51830418009285,90000,0.003319729999930132,7.1467519239886315,0.27142656299838563,0.2588637939988985,0.004468719998840243,0.0013228739990154281,567.8219947780381,6.6073502429935616,75869.78,2907.6475,0.20489381,8519.31,1.0,0.07382855,-1.0,0.88578904,-2131.0476,0.0,2678.5208,2094.0588,-117.541954,679.3234,2690.5574,2091.7476,0.94555336,672.9655,2907.6475,-2131.0476
80,1.0,-0.023148159,-1.0,0.9235983,331.8325073406425,7,404.89585414227645,331.8325073406425,257.759677824386,60.12324325271751,5.717421956983312,2.3486628426536877,0.6160446977137229,0.9604627119656012,380,73239,145,141.28571428571428,135,3.3685217493004562,1.0,0.08880036741851234,-1.0,0.7781693306412938,136.0753388371565,15,360.7524108644251,136.0753388371565,21.55662963963416,105.71829609549128,5.268077876735959,2.0411300825573475,0.48391677633918984,0.8628449287548042,1395,91000,168,66.66666666666667,19,41.62638052432082,91000,0.0033308609999949113,7.148701190992142,0.24587809100194136,0.2554263220008579,0.004088199995749164,0.0013696440000785515,574.9725710120256,6.63860807299352,192814.25,3869.079,0.0005017556,17476.637,1.0,0.21252745,-1.0,0.92087376,-2128.6348,0.0,2843.68,2060.5076,12.805931,721.4163,2749.121,2074.04,0.6789506,721.431,3869.0793,-2128.6348
81,1.0,0.11556949,-1.0,0.88182414,389.1094218141833,5,427.77938603671413,389.1094218141833,365.4512664127153,27.407252104210205,4.1829640223405855,2.2362610449091,0.588387911449353,0.6890566425291128,385,74109,195,174.0,154,17.515707236649053,1.0,0.10291772454770029,-1.0,0.7341737180997063,238.70607494920966,9,641.9907644693553,238.70607494920966,6.335013759214598,202.19393899930873,4.7184269867074,2.148354674542887,0.48338235710479494,0.8291612833537039,1404,92000,267,111.11111111111111,8,82.32920967331157,92000,0.0034991619977517985,7.353802517987788,0.24707050899451133,0.28764021700044395,0.0041720009976415895,0.0014619399953517132,582.3279965070251,6.809958689002087,852944.44,12145.558,0.17388248,78412.83,1.0,0.0033652137,-1.0,0.942865,-2273.8167,0.0,2926.7354,2192.3977,-533.6707,766.9013,2821.4138,2190.045,-539.4219,755.08044,12145.559,-2273.8167
82,0.9999998,0.01484366,-1.0,0.65774107,189.55700897558216,2,220.28725455263168,189.55700897558216,158.82676339853265,30.730245577049516,2.4875047472721388,1.40412599241172,0.5584345075285744,0.5129954191103433,387,74379,168,135.0,102,33.0,1.0,0.11597906628328264,-1.0,0.6832446930138704,95.81112026605653,14,177.87078844123408,95.81112026605653,5.762774142275246,54.94673117487616,3.100224778361302,1.3413556837247915,0.03836109289960849,0.5376078836120427,1418,93000,125,71.42857142857143,8,37.42175510451161,93000,0.004146161001699511,7.2740917110058945,0.2928331400034949,0.31511193299957085,0.0028539359991555102,0.001332172003458254,589.60418931202,6.657814368998515,1747953.5,17860.105,0.026437998,153738.55,1.0,0.03711466,-1.0,0.9040215,-2282.563,0.0,2728.7617,2255.3547,-53.205685,647.96844,2765.9512,2262.8428,1.3636354,675.4777,17860.105,-2282.563
83,0.99729645,0.021154778,-0.9999819,0.5472171,998.5170259251394,1,998.5170259251394,998.5170259251394,998.5170259251394,0.0,1.7492281308871145,0.9985170259251395,0.42486384191162524,0.14587967986158437,388,75379,1000,1000.0,1000,0.0,1.0,0.06482755951045151,-1.0,0.5428598905036196,60.67599165606351,16,250.7918622314967,60.67599165606351,3.6670669517879633,69.66002612966552,2.888152928495832,0.970815866497016,0.21951366184240456,0.3788235212405749,1434,94000,258,62.5,7,65.61726144849388,94000,0.003414749000512529,7.464484817995981,0.2507265539970831,0.259240879000572,0.0064992850020644255,0.001829021995945368,597.0701114520198,6.942774328999803,241870.53,6173.3735,0.025338173,23969.934,1.0,-0.2093348,-1.0,0.8864668,-2169.478,0.0,2741.3792,2117.246,-111.320564,775.80316,2778.7903,2105.8523,-247.58661,781.35394,6173.3745,-2169.478
84,0.9544109,0.01599453,-0.99997836,0.5960758,985.2860692294084,1,985.2860692294084,985.2860692294084,985.2860692294084,0.0,1.0215339107020769,0.9852860692294086,0.4707901129930636,0.06235993677137601,389,76379,1000,1000.0,1000,0.0,1.0,0.0384639224291422,-1.0,0.5736409247768713,74.22733314770045,13,326.3250425865425,74.22733314770045,5.333019139356363,87.4360233693709,1.987927925157953,0.9649553309201059,0.1323661009650524,0.3676303763842557,1447,95000,286,76.92307692307692,8,78.93177340001304,95000,0.0034406980048515834,7.28140585199435,0.25176162099523935,0.26587379400007194,0.003997173997049686,0.0021017740000388585,604.3533684080321,6.754230790997099,128437.15,3248.8032,1.2445647,11688.967,1.0,-0.2827498,-1.0,0.8685774,-2267.7678,0.0,3049.9111,2211.7712,-27.762455,732.50146,3054.999,2200.5205,-64.56498,740.3435,3248.803,-2267.7678
85,0.9244169,0.014431438,-0.9999519,0.6477399,983.720881481405,1,983.720881481405,983.720881481405,983.720881481405,0.0,1.012359207850286,0.9837208814814036,0.4919473679062215,0.04978190136110984,390,77379,1000,1000.0,1000,0.0,1.0,0.019212772151836623,-1.0,0.5074965455132106,73.29603313093209,12,230.3293590646484,73.29603313093209,12.085630708403018,56.694451884470176,1.392884544187027,0.8795523975711853,0.3574476819946501,0.18840583567028454,1459,96000,244,83.33333333333333,19,58.11960847157256,96000,0.00336709799739765,7.024320221004018,0.24862003800080856,0.2798967820053804,0.003893633998814039,0.001263660000404343,611.37944177803,6.487279009001213,102200.78,3793.286,0.09980416,11181.971,1.0,-0.22661288,-1.0,0.86483777,-2341.6357,0.0,3057.8372,2305.351,-321.26175,724.4736,3030.0188,2296.2686,-640.9503,729.59863,3793.2856,-2341.6357
86,0.9225495,0.01247633,-0.99993384,0.52879083,992.7493225933205,1,992.7493225933205,992.7493225933205,992.7493225933205,0.0,1.0048942066038173,0.9927493225933208,0.5143160969883672,0.046674944643627286,391,78379,1000,1000.0,1000,0.0,1.0,0.07617236537305015,-1.0,0.5142528702099193,58.95593545009767,15,477.22040134410776,58.95593545009767,5.450495780369505,114.99279431351445,1.595271044909837,0.8843390317514652,0.24498238439485434,0.239644789605057,1474,97000,498,66.66666666666667,8,118.75558466400176,97000,0.0033759639991330914,7.176843911001924,0.27312551300565246,0.3123727029960719,0.0052529479944496416,0.0017150440035038628,618.5580326620184,6.5810017390031135,28147.025,2124.4285,0.0017225742,3982.8848,1.0,-0.19339871,-1.0,0.88322616,-2371.0688,0.0,3168.399,2337.832,-101.16668,703.2248,3184.2346,2347.3171,0.14519405,708.6052,2124.4287,-2371.0688
87,0.88153774,0.011037608,-0.9999329,0.57343155,991.6294237798851,1,991.6294237798851,991.6294237798851,991.6294237798851,0.0,1.0089186973226663,0.9916294237798854,0.5003266075025457,0.04360892034685039,392,79379,1000,1000.0,1000,0.0,1.0,0.048103523254050186,-1.0,0.5368147634317197,87.60200759610115,11,397.0105735094305,87.60200759610115,6.428815712626067,108.10218243249336,2.106702151990641,0.9636220835571127,0.3331804807604486,0.27883015251847043,1485,98000,409,90.9090909090909,9,109.61125899821403,98000,0.0034174440006609075,7.357890715000394,0.26415684100356884,0.26290640600200277,0.005351775995222852,0.001615451998077333,625.9179022350072,6.820442796000862,3219032.5,54353.664,3.5403876,371413.0,1.0,-0.021301841,-1.0,0.91379124,-2453.8726,0.0,3237.9592,2402.4202,-167.32146,734.156,3197.8013,2379.4265,-173.51648,772.4031,54353.664,-2453.8726
