Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Min,trainer/Bellman Errors 2 Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss
52,1.0,0.17324883,-1.0,0.74367523,140.4735970195195,63,250.4291459857609,140.4735970195195,121.19162160433768,28.319139061446556,2.7664028268958343,1.7871237100625457,1.0096496542761584,0.3219125798035177,6569,262512,128,78.60317460317461,70,13.136088280714318,1.0,0.18239749062823246,-1.0,0.7350473505802415,125.55906158717468,14,141.00072088300894,125.55906158717468,79.51196600657256,13.344587264934937,2.5317721985184134,1.7578268622204456,1.008954507724913,0.3121896591545764,1329,54000,79,71.42857142857143,47,7.01747090903722,54000,0.0034545050002634525,5.813387949005119,1.8125062699982664,0.3652382430009311,0.010016435000579804,0.0036220430047251284,313.6332631299738,3.6185504530003527,2746264.2,76838.445,0.968874,211699.31,1750119.8,78090.67,0.15659545,167203.66,1.0,0.5251888,-1.0,0.665666,-13135.308,19332.072,12462.387,-380.0967,6282.3687,19385.436,12470.06,-406.09555,6273.5103,19415.209,12437.389,-293.0006,6261.926,76838.44,78090.67
53,1.0,0.2855112,-1.0,0.76544166,116.51929092791609,72,124.7268193099678,116.51929092791609,113.38043845979662,2.6240722210097887,2.9050715137678154,1.700666723456306,1.0090227520646413,0.30314694665933434,6641,267445,71,68.51388888888889,68,0.799184576711989,1.0,0.28057299390309354,-1.0,0.7460651985674762,113.4141502147267,15,121.09043835341026,113.4141502147267,68.74126661660614,12.455374347191507,2.816227499977605,1.7012122532209004,1.004535091355594,0.30989298673895493,1344,55000,70,66.66666666666667,41,6.992058987801011,55000,0.0034335050004301593,5.752831979996699,1.7619505299953744,0.3709905549985706,0.009980927003198303,0.003508667999994941,319.3886199899862,3.602967794999131,30343002.0,185434.39,1.4853516,1895870.4,29743048.0,189958.75,0.3142128,1859788.1,1.0,0.4967904,-1.0,0.6949681,-12063.33,18247.688,11578.487,-95.89708,6555.6455,18142.45,11589.33,-169.1879,6524.504,18326.395,11578.779,-135.4329,6530.6978,185434.4,189958.75
54,1.0,0.26663765,-1.0,0.7852957,137.77756478889125,65,217.72006736836045,137.77756478889125,106.63894659155333,21.13154036251286,3.9629604611703755,1.7932602545610596,0.9708781298760516,0.4400601838480097,6706,272439,108,76.83076923076923,64,7.774849453440796,1.0,0.2426116766588553,-1.0,0.7790410389774508,119.37060502430806,14,199.49376795486424,119.37060502430806,14.65610610082725,38.497266386077975,3.6157803819806493,1.6711884703403135,0.1414413533130407,0.4403801092989302,1358,56000,107,71.42857142857143,11,19.808779747930988,56000,0.0033968249990721233,5.746377478011709,1.7511703880009009,0.36835724100092193,0.010082500004500616,0.003722925001056865,325.13750986098603,3.609647599005257,2132940.5,72470.44,0.027237892,220453.92,2235287.8,69072.695,0.022033691,222380.47,1.0,0.35850906,-1.0,0.7325618,-13541.295,18353.668,12934.436,-48.1384,5634.779,18216.215,12946.106,-72.873566,5623.078,18513.75,12955.514,-61.176933,5609.0923,72470.44,69072.695
55,0.99999994,0.46882698,-0.9985131,0.5445377,27.625978128850956,79,31.542832772856208,27.625978128850956,23.60119810149907,1.8452530186424747,1.0309958905405094,0.4417025444604789,-0.09004705403569868,0.23435065694689214,6785,277380,65,62.54430379746835,60,1.3004134527962357,1.0,0.45232753328359465,-1.0,0.5578451337062249,27.675134116708595,16,31.843602681492047,27.675134116708595,23.121397254775843,2.6531393798151446,1.025248882786425,0.44280214586733757,-0.08492897239180222,0.2366645917099943,1374,57000,66,62.5,59,2.0,57000,0.0034482129995012656,5.842329768005584,1.8251217040015035,0.3783401319960831,0.009995314001571387,0.003452509001363069,330.98243783599173,3.6219718960055616,1217980.4,75378.0,0.5658811,169858.75,2705883.8,89078.016,0.7428393,258038.47,1.0,0.18208915,-1.0,0.7640736,-12185.9375,18385.031,11707.037,-268.11554,6023.924,17910.242,11710.717,-381.2736,6000.288,17775.945,11721.066,-158.71124,5997.037,75378.0,89078.016
56,0.9979861,0.35790887,-0.9674768,0.29833952,975.0502789819086,5,975.4217007258466,975.0502789819086,974.3323219826408,0.38015996695991894,1.0328881686975933,0.9750502789819085,0.2943351266557608,0.09285714894853794,6790,282380,1000,1000.0,1000,0.0,1.0,0.362490786134048,-1.0,0.32141816014186575,974.898586314591,1,974.898586314591,974.898586314591,974.898586314591,0.0,1.048471634776144,0.9748985863145927,0.24473245079636036,0.09983414519510186,1375,58000,1000,1000.0,1000,0.0,58000,0.0034346769971307367,5.856229427001381,1.825089277997904,0.3829466550014331,0.009891858004266396,0.004787787998793647,336.8411661499922,3.630079171001853,10367582.0,121555.69,0.10638809,693875.56,9781910.0,114091.37,1.8109169,651267.1,1.0,0.08679327,-1.0,0.7588757,-11731.049,17186.41,11073.17,-154.57072,5934.725,17499.549,11035.657,-86.69991,5981.8213,17446.723,11047.299,-73.41697,5968.29,121555.69,114091.36
57,0.98127174,0.3458373,-0.99903303,0.3767284,976.1611139078562,5,976.9664192531773,976.1611139078562,975.5835185812214,0.535560050822413,1.0443491328455843,0.9761611139078566,0.4668986568224948,0.07992862723930605,6795,287380,1000,1000.0,1000,0.0,1.0,0.35667080709159926,-0.935050957835722,0.391842145259926,975.3187872185233,1,975.3187872185233,975.3187872185233,975.3187872185233,0.0,1.0673199229859445,0.9753187872185228,0.444949004550558,0.08357152523604158,1376,59000,1000,1000.0,1000,0.0,59000,0.003465355999651365,5.826353517004463,1.8175288640049985,0.3845567949974793,0.009726001000672113,0.0035310200037201867,342.6706802549961,3.607545480997942,750668.1,43177.8,0.52223206,91317.26,821207.6,40219.88,0.2505286,87006.445,1.0,0.0908039,-1.0,0.77593964,-11827.27,16941.225,11369.724,-70.017456,5814.7354,16759.53,11351.951,-206.31525,5808.717,16715.2,11345.805,-113.88579,5797.2485,43177.8,40219.875
58,0.99984276,0.47876915,-0.97925234,0.3547648,980.3086144031402,5,980.7506117073839,980.3086144031402,980.0418709731491,0.2521464612853866,1.0319697566680244,0.9803086144031399,0.44455782989144776,0.06988997419355297,6800,292380,1000,1000.0,1000,0.0,1.0,0.4472868230543686,-1.0,0.3738238835706618,979.6498364515825,1,979.6498364515825,979.6498364515825,979.6498364515825,0.0,1.0484489780880712,0.9796498364515819,0.5145060293938747,0.07235548856943119,1377,60000,1000,1000.0,1000,0.0,60000,0.0036127860003034584,5.926305255001353,1.8553861980035435,0.3957354779995512,0.009921614000631962,0.0036943800005246885,348.59975475099054,3.6579547989967978,984720.94,55009.74,0.0062407735,121646.31,1176537.5,57006.12,0.041727062,139340.69,1.0,0.15724538,-1.0,0.7766485,-11230.494,16730.66,10574.134,-89.83868,6013.234,16865.809,10533.176,-94.73715,6009.869,16695.969,10521.424,-50.28012,5998.973,55009.74,57006.125
59,0.99771047,0.42593336,-0.99990577,0.32564697,980.8035885276465,5,981.0505917090705,980.8035885276465,980.5062901270102,0.1821763308400228,1.00502766068145,0.9808035885276462,0.4575671186129042,0.06536789669648124,6805,297380,1000,1000.0,1000,0.0,1.0,0.40038464498140336,-1.0,0.35616136116642416,980.6134397080253,1,980.6134397080253,980.6134397080253,980.6134397080253,0.0,1.063487036384219,0.9806134397080244,0.5409752296822521,0.06940671458848283,1378,61000,1000,1000.0,1000,0.0,61000,0.0033929269993677735,5.946184410997375,1.8980577359980089,0.3854941170066013,0.01000717599526979,0.0036447059974307194,354.54871354498755,3.645587749000697,851145.0,45303.34,1.3395971,105469.91,1468759.4,43854.145,0.025028229,130616.55,1.0,0.13768159,-1.0,0.78931284,-11288.365,16800.947,10808.363,-48.83385,5711.243,16770.49,10775.51,-48.095524,5715.595,16756.07,10780.582,-71.53031,5723.7437,45303.336,43854.145
60,0.9947466,0.40489802,-0.9999038,0.3029265,980.3067105177872,5,981.2347170134307,980.3067105177872,978.9470278356869,0.8102139181417761,0.9992212603008145,0.980306710517787,0.5307792026031768,0.06680902473886899,6810,302380,1000,1000.0,1000,0.0,1.0,0.3939272819511781,-0.9474973418203018,0.3543268795129712,978.6148198961693,1,978.6148198961693,978.6148198961693,978.6148198961693,0.0,1.0192545698223698,0.9786148198961698,0.5438865007989669,0.07076192338913939,1379,62000,1000,1000.0,1000,0.0,62000,0.0033805839993874542,5.887907677999465,1.8303428079962032,0.3868348350006272,0.010073721998196561,0.0035384639995754696,360.4394392260001,3.653737265005475,389151.47,29198.46,0.010215998,50319.297,606290.4,32332.924,0.014449969,61824.633,1.0,0.18493533,-1.0,0.8030301,-11176.588,16309.24,10670.479,-15.665835,5572.1543,16662.65,10660.838,-22.732681,5558.1265,16228.822,10621.879,-37.071888,5549.142,29198.46,32332.924
61,0.99854714,0.44506785,-0.9999899,0.3208605,981.4179716850928,5,982.0817478589257,981.4179716850928,980.5786697526629,0.5761993155697622,0.9991008932596314,0.9814179716850921,0.5759979827388647,0.06511538319661393,6815,307380,1000,1000.0,1000,0.0,1.0,0.44300890310760466,-1.0,0.36843312318200927,980.6614082370601,1,980.6614082370601,980.6614082370601,980.6614082370601,0.0,1.0260623454179192,0.9806614082370586,0.5607249524797715,0.06676371155496667,1380,63000,1000,1000.0,1000,0.0,63000,0.0033821769975475036,5.8612673559982795,1.8410473030016874,0.38252185100282077,0.010169002998736687,0.003684911993332207,366.3038203299948,3.620462110004155,50800190.0,231778.06,0.122739375,3169354.8,48754310.0,228297.64,0.021714924,3042124.0,1.0,0.22917087,-1.0,0.79611576,-10198.545,16188.201,9811.801,-99.4759,5654.2056,16182.271,9816.201,-279.03964,5624.06,16049.765,9838.427,-210.3523,5621.835,231778.08,228297.66
62,0.99631685,0.57546633,-0.9910929,0.5188597,982.4337329866285,5,983.0244053468101,982.4337329866285,981.5285974146531,0.5066565520524455,1.0435536032790136,0.9824337329866285,0.5668571850618921,0.06674186430367943,6820,312380,1000,1000.0,1000,0.0,1.0,0.5773070183281311,-1.0,0.4998786790291265,983.0087836052314,1,983.0087836052314,983.0087836052314,983.0087836052314,0.0,1.0567271500125899,0.983008783605232,0.5954729277553558,0.06469677017390862,1381,64000,1000,1000.0,1000,0.0,64000,0.003414218001125846,5.918185748014366,1.8637676010039286,0.3871425219986122,0.0108546550036408,0.003605942001740914,372.2251398330045,3.649400810005318,3539049.2,54475.914,0.29330498,234043.86,3640533.5,53919.633,0.03741736,242136.08,1.0,0.31270516,-1.0,0.8266433,-10906.767,15780.944,10402.847,-91.336395,5296.4194,15743.163,10371.777,-69.911026,5259.08,15827.958,10379.642,-101.34652,5255.258,54475.914,53919.633
63,0.9994123,0.60254216,-1.0,0.43981075,988.760046478081,5,989.728741302712,988.760046478081,987.8078939838907,0.670246757206666,1.0546230915135564,0.9887600464780811,0.48833067235687505,0.04558220704305878,6825,317380,1000,1000.0,1000,0.0,1.0,0.588870092228493,-1.0,0.452265806711784,988.7144457713702,1,988.7144457713702,988.7144457713702,988.7144457713702,0.0,1.0262317326289536,0.9887144457713691,0.5675932466858344,0.046746968722289985,1382,65000,1000,1000.0,1000,0.0,65000,0.0034794009989127517,6.004688622007961,1.9009873489994789,0.40615779400104657,0.010012965001806151,0.003589621002902277,378.233014467005,3.680461492003815,1045668.4,35445.227,0.34791565,96764.04,826251.25,44171.06,0.01763916,105468.19,1.0,0.40888166,-1.0,0.79014677,-10618.715,15458.5625,10157.988,-54.14869,5320.607,15667.427,10149.232,-53.329887,5326.088,15557.322,10156.688,-45.96227,5328.1113,35445.227,44171.06
64,0.9999857,0.47613445,-1.0,0.6209626,985.5988854712405,5,987.0970525392864,985.5988854712405,984.56043532893,0.8617016431194685,1.1205525933654195,0.985598885471241,0.5083885169913317,0.060868298340858586,6830,322380,1000,1000.0,1000,0.0,1.0,0.45221632792837047,-1.0,0.6161374767773069,984.968656499267,1,984.968656499267,984.968656499267,984.968656499267,0.0,1.1455883556482422,0.9849686564992668,0.5484353511625403,0.06650979168447835,1383,66000,1000,1000.0,1000,0.0,66000,0.003416932995605748,5.981352668008185,1.9756342890032101,0.3795061330019962,0.010174902003200259,0.003508357003738638,384.2176425190046,3.609112054000434,423764.12,34735.05,0.032264467,65703.32,749147.75,35126.67,0.14279048,75894.12,1.0,0.34486833,-1.0,0.8130022,-10869.818,15193.715,10316.138,-133.61879,5067.4033,15222.846,10339.868,-109.83202,5091.2188,15315.843,10335.035,-98.797325,5084.292,34735.047,35126.67
65,1.0,0.23212299,-1.0,0.6566405,993.5200623848259,5,995.6260081803722,993.5200623848259,992.1649443893407,1.1679476507947395,1.3196358223213405,0.9935200623848254,0.6015856717085255,0.10406029337579975,6835,327380,1000,1000.0,1000,0.0,1.0,0.21497363165022026,-1.0,0.6553428470008772,995.630218634234,1,995.630218634234,995.630218634234,995.630218634234,0.0,1.3006375804624184,0.9956302186342335,0.6630952539079106,0.11201397221150103,1384,67000,1000,1000.0,1000,0.0,67000,0.0034320510021643713,5.830883700014965,1.8368966119960533,0.37858688900450943,0.01048293700296199,0.003543593003996648,390.05134815302154,3.5979416180052795,2026508.0,48293.414,0.04467667,170294.08,2057545.8,43986.746,0.1556549,162249.67,1.0,0.4531847,-1.0,0.7385203,-10573.329,14777.466,9977.217,-39.5579,4897.2085,14688.089,9994.464,-52.481647,4897.168,14641.192,9996.022,-114.178665,4886.479,48293.42,43986.746
66,1.0,0.13525705,-0.99999994,0.5619383,998.8394500475184,5,999.5299148591316,998.8394500475184,997.5734449616077,0.6754898230440017,1.2146161791523045,0.9988394500475187,0.5883971931114215,0.05956713393731687,6840,332380,1000,1000.0,1000,0.0,1.0,0.13566437389267963,-1.0,0.5719001116495933,998.1811616593093,1,998.1811616593093,998.1811616593093,998.1811616593093,0.0,1.2269466687626647,0.9981811616593088,0.5845083314655596,0.06598848580078227,1385,68000,1000,1000.0,1000,0.0,68000,0.0033936370018636808,5.8870016829969245,1.8519988549960544,0.3802013669992448,0.009875212999759242,0.0035476900011417456,395.9411564980255,3.6379849209988606,1977479.0,41227.086,0.1979772,150395.16,1059837.1,33814.637,0.6490946,96041.93,1.0,0.29392856,-1.0,0.7614552,-10105.828,14161.883,9533.004,-52.055573,4752.713,14216.205,9560.247,-54.630543,4785.036,14305.346,9555.732,-91.592384,4770.6904,41227.086,33814.637
67,1.0,0.051491193,-1.0,0.59542596,458.15998393611113,14,484.274054407039,458.15998393611113,432.2596527653275,14.428271815279281,1.6244214031094375,1.289035324579091,0.5824402363688272,0.16813069022433513,6854,337356,381,355.42857142857144,331,14.039303430595357,1.0,0.05791021980368441,-1.0,0.5660436366749096,428.4056343012628,3,477.4005594331501,428.4056343012628,365.20101002345694,46.89435917959773,1.6696976398353087,1.2852169029037888,0.5735660461865746,0.16595698112588111,1388,69000,373,333.3333333333333,290,33.98365620248782,69000,0.0034615369950188324,5.912759271988762,1.8476703799969982,0.39085277499543736,0.01189675299974624,0.0038029069983167574,401.8567097780251,3.655074920003244,1303838.4,34566.625,0.042057037,106192.55,704268.44,32360.59,0.684244,79682.59,1.0,0.35214496,-1.0,0.7254734,-10343.423,13997.173,9854.498,-43.959465,4511.1553,13896.196,9859.873,-40.997967,4518.917,13809.187,9871.838,-41.76831,4529.698,34566.63,32360.59
68,1.0,0.09972858,-1.0,0.550417,443.243680886456,15,469.69964776812634,443.243680886456,427.69060635560453,9.503343118492776,2.0378018236642297,1.3799616465954423,0.5362821623674016,0.21896734568544865,6869,342174,348,321.2,306,9.224604779248448,1.0,0.10163174485993022,-1.0,0.5573558253202685,344.3069024436341,4,440.24081294518606,344.3069024436341,71.90128017917121,157.37778697203407,1.9673130201750975,1.3772276097745362,0.6640670022116141,0.21601805318400297,1392,70000,316,250.0,61,109.18104231046706,70000,0.003433092002524063,5.838954291008122,1.8234722620036337,0.3759235420002369,0.010310379002476111,0.003674801999295596,407.6995145550245,3.6221402139999554,331596.88,23545.502,0.11816406,44553.98,662481.56,25934.398,0.03532812,59973.27,1.0,0.4320688,-1.0,0.6776479,-10173.397,13910.503,9755.984,-58.335648,4391.3315,13788.449,9747.853,-35.977367,4376.1147,13805.881,9743.642,-40.28346,4376.32,23545.502,25934.398
69,1.0,0.042951725,-1.0,0.5367975,490.46990516729045,13,512.7584891840787,490.46990516729045,472.1952269337689,12.548641897450214,1.8686529500110274,1.3119565364557153,0.4989955553183643,0.20624346192321913,6882,347034,397,373.84615384615387,355,12.277848432448478,1.0,0.055995793879467716,-1.0,0.534097164840843,433.01143565426037,3,499.8000006389592,433.01143565426037,318.7165495997689,81.20115748869341,1.9403740454802076,1.2990343069627817,0.5561259316835411,0.21472551237308948,1395,71000,386,333.3333333333333,257,55.25898619731957,71000,0.003427260999160353,5.85907392900117,1.8277022879992728,0.3757990169979166,0.00957809900137363,0.0035164009968866594,413.5618955660175,3.6390508630065597,3011139.2,50251.08,0.5668157,223968.45,3091334.0,52059.527,0.14283085,236383.17,1.0,0.2723576,-1.0,0.7441414,-9745.604,13296.602,9302.93,-39.54278,4175.1064,13154.927,9283.779,-45.836983,4137.5273,13297.802,9284.401,-42.53886,4141.3706,50251.082,52059.53
70,1.0,0.070434175,-1.0,0.4567644,612.2041343312494,10,639.2452945307369,612.2041343312494,583.2602613354071,16.773130817958755,1.8851401854147125,1.2537459232669452,0.5424706908374836,0.20813439911500883,6892,351917,514,488.3,459,16.64361739526597,1.0,0.0888956918644788,-1.0,0.5072572116508389,420.0456630957627,3,635.9379856518163,420.0456630957627,20.759929710651218,282.64921425626324,2.0206736999010655,1.2601369892872876,0.5504336895450783,0.23581296138145671,1398,72000,503,333.3333333333333,22,220.44248431028194,72000,0.0034189059952041134,5.916831208996882,1.8605751450013486,0.38565237000148045,0.01233587900060229,0.0036675779992947355,419.48126368701924,3.651181330998952,1320277.2,31044.645,0.02261734,100918.47,1787052.0,40237.77,0.0026788712,147376.78,1.0,0.33793044,-1.0,0.7236883,-10031.658,13018.62,9532.537,-0.9084049,4086.165,13346.177,9558.889,-13.163614,4090.4004,13355.493,9542.741,-10.571449,4083.3542,31044.643,40237.77
71,0.9999962,0.078786224,-0.9999661,0.483688,748.3018200140574,8,769.0788375046659,748.3018200140574,724.3921902303816,14.678786110045788,2.0363029959016066,1.2229651808197055,0.5580138648486769,0.23330661713408665,6900,356812,632,611.875,589,14.683643110618018,1.0,0.09183765997283899,-1.0,0.4776934163048529,598.0969277556819,2,724.1816625801404,598.0969277556819,472.01219293122335,126.08473482445851,2.138918003269422,1.1961938555113636,0.4606000177454822,0.21639095873636244,1400,73000,583,500.0,417,83.0,73000,0.003383338000276126,5.892894994998642,1.8364126779997605,0.3796341180059244,0.0098213199962629,0.003673539002193138,425.377454794012,3.6599700019942247,281341.16,19360.643,0.2982384,38235.54,369545.25,20810.604,0.0024170107,44140.72,1.0,0.3558217,-1.0,0.6910354,-9519.137,12759.588,9127.751,-4.4274917,4317.7046,12823.463,9108.014,-8.658996,4305.753,12779.443,9132.669,-3.3011603,4307.3657,19360.643,20810.602
